mode;alpha;beta;evaporation;group_size;elite_weight;best_value;best_iteration
AC;0.5;5.0;0.8;50;1.0;1019232;75
AC;0.5;5.0;0.8;50;1.0;1018581;147
AC;0.5;5.0;0.8;50;1.0;1019051;102
AC;0.5;5.0;0.8;100;1.0;1017779;47
AC;0.5;10.0;0.3;20;1.0;1019939;67
AC;0.5;10.0;0.3;20;1.0;1018039;12
AC;0.5;10.0;0.3;20;1.0;1020168;72
AC;0.5;5.0;0.8;100;1.0;1017976;21
AC;0.5;10.0;0.3;20;1.0;1021204;40
AC;0.5;5.0;0.8;100;1.0;1018819;33
AC;0.5;10.0;0.3;20;1.0;1019029;26
AC;0.5;5.0;0.8;100;1.0;1018227;113
AC;0.5;10.0;0.3;20;1.0;1020142;57
AC;0.5;10.0;0.3;20;1.0;1020671;122
AC;0.5;5.0;0.8;100;1.0;1018072;121
AC;0.5;5.0;0.8;100;1.0;1018738;153
AC;0.5;10.0;0.3;50;1.0;1020037;24
AC;0.5;10.0;0.3;50;1.0;1020352;32
AC;0.5;10.0;0.3;50;1.0;1019900;36
AC;0.5;5.0;0.8;100;1.0;1019091;143
AC;0.5;10.0;0.3;50;1.0;1020445;70
AC;0.5;10.0;0.3;50;1.0;1021010;165
AC;0.5;10.0;0.3;50;1.0;1020519;85
AC;0.5;10.0;0.3;100;1.0;1020328;29
AC;0.5;10.0;0.3;50;1.0;1020624;177
AC;0.5;10.0;0.3;100;1.0;1020736;15
AC;0.5;10.0;0.3;100;1.0;1020646;31
AC;0.5;10.0;0.5;20;1.0;1020981;53
AC;0.5;10.0;0.3;100;1.0;1019834;21
AC;0.5;10.0;0.5;20;1.0;1020323;103
AC;0.5;10.0;0.5;20;1.0;1020748;186
AC;0.5;10.0;0.5;20;1.0;1019261;37
AC;0.5;10.0;0.3;100;1.0;1020514;17
AC;0.5;10.0;0.5;20;1.0;1020644;108
AC;0.5;10.0;0.5;20;1.0;1020588;55
AC;0.5;10.0;0.3;100;1.0;1020410;56
AC;0.5;10.0;0.3;100;1.0;1020826;62
AC;0.5;10.0;0.5;50;1.0;1020078;4
AC;0.5;10.0;0.5;20;1.0;1020834;183
AC;0.5;10.0;0.5;50;1.0;1020379;18
AC;0.5;10.0;0.5;50;1.0;1020604;9
AC;0.5;10.0;0.5;50;1.0;1020306;63
AC;0.5;10.0;0.5;50;1.0;1020841;86
AC;0.5;10.0;0.5;50;1.0;1020437;115
AC;0.5;10.0;0.5;50;1.0;1020093;72
AC;0.5;10.0;0.5;100;1.0;1020221;25
AC;0.5;10.0;0.5;100;1.0;1020200;39
AC;0.5;10.0;0.5;100;1.0;1020203;33
AC;0.5;10.0;0.8;20;1.0;1020997;116
AC;0.5;10.0;0.5;100;1.0;1020426;27
AC;0.5;10.0;0.5;100;1.0;1020538;68
AC;0.5;10.0;0.8;20;1.0;1021073;86
AC;0.5;10.0;0.8;20;1.0;1021066;65
AC;0.5;10.0;0.8;20;1.0;1020681;46
AC;0.5;10.0;0.8;20;1.0;1020260;41
AC;0.5;10.0;0.5;100;1.0;1020048;50
AC;0.5;10.0;0.8;20;1.0;1021091;82
